id,terrestrial_date,sol,ls,month,min_temp,pressure,year_month,year_month_ls,terrestrial_days
1737,2017-09-18,1819,62,3,-82.0,880.0,2017-09-62,2017-09-62,1859
1007,2015-08-16,1076,28,1,-81.0,880.0,2015-08-28,2015-08-28,1095
1392,2016-09-25,1471,229,8,-71.0,880.0,2016-09-229,2016-09-229,1501
457,2014-01-26,524,81,3,-85.0,880.0,2014-01-81,2014-01-81,528
359,2013-09-18,397,23,1,-75.0,880.0,2013-09-23,2013-09-23,398
360,2013-09-19,398,23,1,-79.0,880.0,2013-09-23,2013-09-23,399
1476,2016-12-23,1558,285,10,-72.0,880.0,2016-12-285,2016-12-285,1590
1117,2015-12-07,1186,78,3,-86.0,881.0,2015-12-78,2015-12-78,1208
1116,2015-12-06,1185,77,3,-84.0,881.0,2015-12-77,2015-12-77,1207
1119,2015-12-09,1188,79,3,-90.0,881.0,2015-12-79,2015-12-79,1210
361,2013-09-20,399,24,1,-79.0,881.0,2013-09-24,2013-09-24,400
1118,2015-12-08,1187,78,3,-84.0,881.0,2015-12-78,2015-12-78,1209
137,2013-04-11,242,298,10,-70.0,881.0,2013-04-298,2013-04-298,238
1009,2015-08-18,1078,29,1,-80.0,881.0,2015-08-29,2015-08-29,1097
835,2015-02-15,899,291,10,-75.0,881.0,2015-02-291,2015-02-291,913
458,2014-01-25,523,80,3,-85.0,881.0,2014-01-80,2014-01-80,527
1738,2017-09-19,1820,62,3,-79.0,881.0,2017-09-62,2017-09-62,1860
363,2013-09-21,400,24,1,-79.0,881.0,2013-09-24,2013-09-24,401
455,2014-01-24,522,80,3,-85.0,881.0,2014-01-80,2014-01-80,526
1705,2017-08-16,1787,47,2,-79.0,881.0,2017-08-47,2017-08-47,1826
1704,2017-08-14,1785,46,2,-77.0,881.0,2017-08-46,2017-08-46,1824
1708,2017-08-18,1789,48,2,-79.0,881.0,2017-08-48,2017-08-48,1828
1731,2017-09-11,1813,59,2,-80.0,881.0,2017-09-59,2017-09-59,1852
1706,2017-08-17,1788,48,2,-79.0,881.0,2017-08-48,2017-08-48,1827
1732,2017-09-12,1814,59,2,-80.0,881.0,2017-09-59,2017-09-59,1853
1393,2016-09-27,1473,230,8,-67.0,881.0,2016-09-230,2016-09-230,1503
1389,2016-09-23,1469,228,8,-72.0,881.0,2016-09-228,2016-09-228,1499
1739,2017-09-21,1822,63,3,-78.0,881.0,2017-09-63,2017-09-63,1862
1736,2017-09-17,1818,61,3,-81.0,881.0,2017-09-61,2017-09-61,1858
1733,2017-09-13,1815,60,3,-81.0,881.0,2017-09-60,2017-09-60,1854
1010,2015-08-19,1079,29,1,-80.0,882.0,2015-08-29,2015-08-29,1098
1707,2017-08-19,1790,49,2,-81.0,882.0,2017-08-49,2017-08-49,1829
1740,2017-09-20,1821,63,3,-81.0,882.0,2017-09-63,2017-09-63,1861
1709,2017-08-20,1791,49,2,-79.0,882.0,2017-08-49,2017-08-49,1830
454,2014-01-23,521,79,3,-87.0,882.0,2014-01-79,2014-01-79,525
362,2013-09-22,401,25,1,-79.0,882.0,2013-09-25,2013-09-25,402
1714,2017-08-24,1795,51,2,-81.0,882.0,2017-08-51,2017-08-51,1834
1012,2015-08-22,1082,30,2,-79.0,882.0,2015-08-30,2015-08-30,1101
1011,2015-08-21,1081,30,2,-77.0,882.0,2015-08-30,2015-08-30,1100
1473,2016-12-19,1554,283,10,-70.0,882.0,2016-12-283,2016-12-283,1586
1722,2017-08-31,1802,54,2,-79.0,882.0,2017-08-54,2017-08-54,1841
1735,2017-09-16,1817,61,3,-80.0,882.0,2017-09-61,2017-09-61,1857
1734,2017-09-15,1816,60,3,-82.0,882.0,2017-09-60,2017-09-60,1856
839,2015-02-19,903,294,10,-71.0,882.0,2015-02-294,2015-02-294,917
1730,2017-09-10,1812,59,2,-79.0,882.0,2017-09-59,2017-09-59,1851
1727,2017-09-09,1811,58,2,-79.0,882.0,2017-09-58,2017-09-58,1850
1719,2017-08-30,1801,54,2,-80.0,882.0,2017-08-54,2017-08-54,1840
1115,2015-12-05,1184,77,3,-85.0,882.0,2015-12-77,2015-12-77,1206
1723,2017-09-01,1803,55,2,-78.0,882.0,2017-09-55,2017-09-55,1842
1013,2015-08-20,1080,29,1,-77.0,882.0,2015-08-29,2015-08-29,1099
365,2013-09-23,402,25,1,-78.0,883.0,2013-09-25,2013-09-25,403
741,2014-11-04,798,226,8,-67.0,883.0,2014-11-226,2014-11-226,810
1721,2017-09-03,1805,55,2,-78.0,883.0,2017-09-55,2017-09-55,1844
1113,2015-12-04,1183,76,3,-86.0,883.0,2015-12-76,2015-12-76,1205
1014,2015-08-23,1083,31,2,-80.0,883.0,2015-08-31,2015-08-31,1102
1729,2017-09-08,1810,58,2,-78.0,883.0,2017-09-58,2017-09-58,1849
844,2015-02-25,908,297,10,-71.0,883.0,2015-02-297,2015-02-297,923
838,2015-02-18,902,293,10,-68.0,883.0,2015-02-293,2015-02-293,916
33,2012-12-15,128,225,8,-67.0,883.0,2012-12-225,2012-12-225,121
1702,2017-08-13,1784,46,2,-80.0,883.0,2017-08-46,2017-08-46,1823
131,2013-04-06,237,295,10,-71.0,883.0,2013-04-295,2013-04-295,233
1475,2016-12-22,1557,284,10,-70.0,883.0,2016-12-284,2016-12-284,1589
364,2013-09-24,403,25,1,-80.0,883.0,2013-09-25,2013-09-25,404
1477,2016-12-20,1555,283,10,-71.0,883.0,2016-12-283,2016-12-283,1587
1478,2016-12-21,1556,284,10,-72.0,883.0,2016-12-284,2016-12-284,1588
1716,2017-08-27,1798,52,2,-79.0,883.0,2017-08-52,2017-08-52,1837
1712,2017-08-23,1794,50,2,-80.0,883.0,2017-08-50,2017-08-50,1833
1717,2017-08-28,1799,53,2,-78.0,883.0,2017-08-53,2017-08-53,1838
1718,2017-08-29,1800,53,2,-80.0,883.0,2017-08-53,2017-08-53,1839
1715,2017-08-25,1796,51,2,-80.0,883.0,2017-08-51,2017-08-51,1835
1710,2017-08-21,1792,50,2,-80.0,883.0,2017-08-50,2017-08-50,1831
1720,2017-09-02,1804,55,2,-78.0,883.0,2017-09-55,2017-09-55,1843
836,2015-02-16,900,292,10,-70.0,883.0,2015-02-292,2015-02-292,914
834,2015-02-14,898,291,10,-72.0,883.0,2015-02-291,2015-02-291,912
1711,2017-08-22,1793,50,2,-80.0,883.0,2017-08-50,2017-08-50,1832
452,2014-01-21,519,78,3,-86.0,884.0,2014-01-78,2014-01-78,523
746,2014-11-07,801,228,8,-70.0,884.0,2014-11-228,2014-11-228,813
1728,2017-09-07,1809,57,2,-80.0,884.0,2017-09-57,2017-09-57,1848
743,2014-11-05,799,227,8,-70.0,884.0,2014-11-227,2014-11-227,811
742,2014-11-06,800,227,8,-67.0,884.0,2014-11-227,2014-11-227,812
32,2012-12-14,127,224,8,-67.0,884.0,2012-12-224,2012-12-224,120
453,2014-01-22,520,79,3,-86.0,884.0,2014-01-79,2014-01-79,524
1713,2017-08-26,1797,52,2,-79.0,884.0,2017-08-52,2017-08-52,1836
1725,2017-09-05,1807,56,2,-78.0,884.0,2017-09-56,2017-09-56,1846
136,2013-04-10,241,298,10,-72.0,884.0,2013-04-298,2013-04-298,237
138,2013-04-12,243,299,10,-71.0,884.0,2013-04-299,2013-04-299,239
1724,2017-09-04,1806,56,2,-80.0,884.0,2017-09-56,2017-09-56,1845
1726,2017-09-06,1808,57,2,-79.0,884.0,2017-09-57,2017-09-57,1847
367,2013-09-25,404,26,1,-78.0,884.0,2013-09-26,2013-09-26,405
1474,2016-12-18,1553,282,10,-77.0,884.0,2016-12-282,2016-12-282,1585
832,2015-02-13,897,290,10,-72.0,884.0,2015-02-290,2015-02-290,911
1114,2015-12-03,1182,76,3,-85.0,884.0,2015-12-76,2015-12-76,1204
135,2013-04-09,240,297,10,-70.0,884.0,2013-04-297,2013-04-297,236
1112,2015-12-02,1181,75,3,-86.0,885.0,2015-12-75,2015-12-75,1203
132,2013-04-07,238,296,10,-70.0,885.0,2013-04-296,2013-04-296,234
1019,2015-08-27,1087,33,2,-78.0,885.0,2015-08-33,2015-08-33,1106
1016,2015-08-26,1086,32,2,-77.0,885.0,2015-08-32,2015-08-32,1105
1015,2015-08-24,1084,31,2,-78.0,885.0,2015-08-31,2015-08-31,1103
1018,2015-08-30,1089,34,2,-76.0,885.0,2015-08-34,2015-08-34,1109
133,2013-04-08,239,297,10,-73.0,885.0,2013-04-297,2013-04-297,235
837,2015-02-17,901,292,10,-71.0,885.0,2015-02-292,2015-02-292,915
1020,2015-08-29,1088,33,2,-77.0,885.0,2015-08-33,2015-08-33,1108
448,2014-01-19,517,77,3,-86.0,885.0,2014-01-77,2014-01-77,521
451,2014-01-20,518,78,3,-85.0,885.0,2014-01-78,2014-01-78,522
366,2013-09-26,405,26,1,-82.0,885.0,2013-09-26,2013-09-26,406
1470,2016-12-17,1552,281,10,-74.0,886.0,2016-12-281,2016-12-281,1584
1471,2016-12-16,1551,281,10,-71.0,886.0,2016-12-281,2016-12-281,1583
34,2012-12-16,129,226,8,-65.0,886.0,2012-12-226,2012-12-226,122
1023,2015-09-02,1092,35,2,-79.0,886.0,2015-09-35,2015-09-35,1112
1022,2015-09-01,1091,35,2,-77.0,886.0,2015-09-35,2015-09-35,1111
1017,2015-08-25,1085,32,2,-79.0,886.0,2015-08-32,2015-08-32,1104
1111,2015-12-01,1180,75,3,-86.0,886.0,2015-12-75,2015-12-75,1202
130,2013-04-05,236,295,10,-72.0,886.0,2013-04-295,2013-04-295,232
129,2013-04-04,235,294,10,-70.0,886.0,2013-04-294,2013-04-294,231
374,2013-09-27,406,27,1,-81.0,886.0,2013-09-27,2013-09-27,407
1021,2015-08-31,1090,34,2,-78.0,886.0,2015-08-34,2015-08-34,1110
1466,2016-12-12,1547,278,10,-75.0,887.0,2016-12-278,2016-12-278,1579
372,2013-10-02,411,29,1,-82.0,887.0,2013-10-29,2013-10-29,412
368,2013-09-30,409,28,1,-81.0,887.0,2013-09-28,2013-09-28,410
370,2013-09-28,407,27,1,-81.0,887.0,2013-09-27,2013-09-27,408
1399,2016-10-02,1478,233,8,-68.0,887.0,2016-10-233,2016-10-233,1508
369,2013-09-29,408,28,1,-80.0,887.0,2013-09-28,2013-09-28,409
745,2014-11-08,802,229,8,-69.0,887.0,2014-11-229,2014-11-229,814
1469,2016-12-14,1549,279,10,-76.0,887.0,2016-12-279,2016-12-279,1581
1024,2015-09-03,1093,36,2,-77.0,887.0,2015-09-36,2015-09-36,1113
1468,2016-12-13,1548,279,10,-76.0,887.0,2016-12-279,2016-12-279,1580
1110,2015-11-30,1179,75,3,-85.0,887.0,2015-11-75,2015-11-75,1201
1025,2015-09-06,1096,37,2,-79.0,888.0,2015-09-37,2015-09-37,1116
1472,2016-12-15,1550,280,10,-71.0,888.0,2016-12-280,2016-12-280,1582
124,2013-03-30,230,291,10,-69.0,888.0,2013-03-291,2013-03-291,226
126,2013-04-01,232,292,10,-69.0,888.0,2013-04-292,2013-04-292,228
1027,2015-09-05,1095,36,2,-79.0,888.0,2015-09-36,2015-09-36,1115
1026,2015-09-04,1094,36,2,-80.0,888.0,2015-09-36,2015-09-36,1114
1108,2015-11-28,1177,74,3,-84.0,888.0,2015-11-74,2015-11-74,1199
1109,2015-11-29,1178,74,3,-86.0,888.0,2015-11-74,2015-11-74,1200
36,2012-12-17,130,226,8,-65.0,888.0,2012-12-226,2012-12-226,123
833,2015-02-12,896,289,10,-70.0,888.0,2015-02-289,2015-02-289,910
447,2014-01-16,514,76,3,-86.0,888.0,2014-01-76,2014-01-76,518
450,2014-01-17,515,77,3,-86.0,888.0,2014-01-77,2014-01-77,519
449,2014-01-18,516,77,3,-86.0,888.0,2014-01-77,2014-01-77,520
1395,2016-09-30,1476,232,8,-69.0,888.0,2016-09-232,2016-09-232,1506
744,2014-11-09,803,229,8,-69.0,888.0,2014-11-229,2014-11-229,815
371,2013-10-03,412,30,2,-80.0,888.0,2013-10-30,2013-10-30,413
1397,2016-10-01,1477,233,8,-72.0,888.0,2016-10-233,2016-10-233,1507
376,2013-10-04,413,30,2,-82.0,888.0,2013-10-30,2013-10-30,414
373,2013-10-01,410,29,1,-81.0,888.0,2013-10-29,2013-10-29,411
1028,2015-09-07,1097,37,2,-78.0,889.0,2015-09-37,2015-09-37,1117
445,2014-01-15,513,76,3,-86.0,889.0,2014-01-76,2014-01-76,517
1467,2016-12-11,1546,277,10,-73.0,889.0,2016-12-277,2016-12-277,1578
127,2013-04-02,233,293,10,-69.0,889.0,2013-04-293,2013-04-293,229
37,2012-12-18,131,227,8,-65.0,889.0,2012-12-227,2012-12-227,124
378,2013-10-07,416,32,2,-79.0,889.0,2013-10-32,2013-10-32,417
375,2013-10-05,414,31,2,-79.0,889.0,2013-10-31,2013-10-31,415
831,2015-02-11,895,289,10,-72.0,889.0,2015-02-289,2015-02-289,909
1394,2016-09-28,1474,231,8,-68.0,889.0,2016-09-231,2016-09-231,1504
38,2012-12-19,132,228,8,-65.0,890.0,2012-12-228,2012-12-228,125
1106,2015-11-26,1175,73,3,-85.0,890.0,2015-11-73,2015-11-73,1197
444,2014-01-14,512,75,3,-86.0,890.0,2014-01-75,2014-01-75,516
829,2015-02-09,893,287,10,-72.0,890.0,2015-02-287,2015-02-287,907
125,2013-03-31,231,292,10,-71.0,890.0,2013-03-292,2013-03-292,227
1396,2016-09-29,1475,231,8,-72.0,890.0,2016-09-231,2016-09-231,1505
382,2013-10-12,421,34,2,-81.0,890.0,2013-10-34,2013-10-34,422
1398,2016-10-03,1479,234,8,-66.0,890.0,2016-10-234,2016-10-234,1509
1107,2015-11-27,1176,73,3,-84.0,890.0,2015-11-73,2015-11-73,1198
1031,2015-09-10,1100,39,2,-79.0,890.0,2015-09-39,2015-09-39,1120
379,2013-10-08,417,32,2,-82.0,890.0,2013-10-32,2013-10-32,418
377,2013-10-06,415,31,2,-82.0,890.0,2013-10-31,2013-10-31,416
1029,2015-09-08,1098,38,2,-77.0,890.0,2015-09-38,2015-09-38,1118
128,2013-04-03,234,293,10,-69.0,890.0,2013-04-293,2013-04-293,230
1465,2016-12-10,1545,277,10,-73.0,891.0,2016-12-277,2016-12-277,1577
747,2014-11-10,804,230,8,-73.0,891.0,2014-11-230,2014-11-230,816
384,2013-10-13,422,34,2,-82.0,891.0,2013-10-34,2013-10-34,423
830,2015-02-10,894,288,10,-75.0,891.0,2015-02-288,2015-02-288,908
381,2013-10-10,419,33,2,-82.0,891.0,2013-10-33,2013-10-33,420
380,2013-10-09,418,33,2,-79.0,891.0,2013-10-33,2013-10-33,419
1105,2015-11-25,1174,72,3,-85.0,891.0,2015-11-72,2015-11-72,1196
1034,2015-09-11,1101,39,2,-80.0,891.0,2015-09-39,2015-09-39,1121
1030,2015-09-09,1099,38,2,-78.0,891.0,2015-09-38,2015-09-38,1119
39,2012-12-20,133,228,8,-65.0,891.0,2012-12-228,2012-12-228,126
826,2015-02-06,890,286,10,-72.0,892.0,2015-02-286,2015-02-286,904
1402,2016-10-07,1483,237,8,-68.0,892.0,2016-10-237,2016-10-237,1513
1032,2015-09-12,1102,40,2,-84.0,892.0,2015-09-40,2015-09-40,1122
383,2013-10-14,423,35,2,-81.0,892.0,2013-10-35,2013-10-35,424
828,2015-02-08,892,287,10,-71.0,892.0,2015-02-287,2015-02-287,906
827,2015-02-07,891,286,10,-72.0,892.0,2015-02-286,2015-02-286,905
120,2013-03-27,227,289,10,-70.0,892.0,2013-03-289,2013-03-289,223
441,2014-01-12,510,74,3,-85.0,892.0,2014-01-74,2014-01-74,514
1104,2015-11-23,1172,71,3,-87.0,892.0,2015-11-71,2015-11-71,1194
1099,2015-11-22,1171,71,3,-87.0,892.0,2015-11-71,2015-11-71,1193
749,2014-11-13,807,232,8,-71.0,892.0,2014-11-232,2014-11-232,819
1103,2015-11-24,1173,72,3,-87.0,892.0,2015-11-72,2015-11-72,1195
1036,2015-09-15,1105,41,2,-78.0,892.0,2015-09-41,2015-09-41,1125
446,2014-01-13,511,75,3,-85.0,892.0,2014-01-75,2014-01-75,515
385,2013-10-11,420,33,2,-80.0,892.0,2013-10-33,2013-10-33,421
750,2014-11-12,806,231,8,-69.0,893.0,2014-11-231,2014-11-231,818
1035,2015-09-14,1104,41,2,-79.0,893.0,2015-09-41,2015-09-41,1124
392,2013-10-18,427,37,2,-81.0,893.0,2013-10-37,2013-10-37,428
1403,2016-10-06,1482,236,8,-68.0,893.0,2016-10-236,2016-10-236,1512
1401,2016-10-05,1481,235,8,-70.0,893.0,2016-10-235,2016-10-235,1511
1400,2016-10-04,1480,235,8,-68.0,893.0,2016-10-235,2016-10-235,1510
388,2013-10-17,426,36,2,-79.0,893.0,2013-10-36,2013-10-36,427
1037,2015-09-16,1106,42,2,-82.0,893.0,2015-09-42,2015-09-42,1126
386,2013-10-15,424,35,2,-81.0,893.0,2013-10-35,2013-10-35,425
393,2013-10-16,425,36,2,-81.0,893.0,2013-10-36,2013-10-36,426
748,2014-11-11,805,231,8,-70.0,893.0,2014-11-231,2014-11-231,817
40,2012-12-21,134,229,8,-67.0,893.0,2012-12-229,2012-12-229,127
1033,2015-09-13,1103,40,2,-81.0,893.0,2015-09-40,2015-09-40,1123
752,2014-11-14,808,232,8,-67.0,893.0,2014-11-232,2014-11-232,820
442,2014-01-10,508,73,3,-83.0,893.0,2014-01-73,2014-01-73,512
1101,2015-11-21,1170,71,3,-85.0,893.0,2015-11-71,2015-11-71,1192
1040,2015-09-17,1107,42,2,-79.0,893.0,2015-09-42,2015-09-42,1127
1102,2015-11-19,1168,70,3,-84.0,894.0,2015-11-70,2015-11-70,1190
119,2013-03-26,226,288,10,-70.0,894.0,2013-03-288,2013-03-288,222
823,2015-02-02,886,283,10,-73.0,894.0,2015-02-283,2015-02-283,900
41,2012-12-22,135,230,8,-65.0,894.0,2012-12-230,2012-12-230,128
1098,2015-11-18,1167,69,3,-84.0,894.0,2015-11-69,2015-11-69,1189
1100,2015-11-20,1169,70,3,-89.0,894.0,2015-11-70,2015-11-70,1191
440,2014-01-09,507,73,3,-85.0,894.0,2014-01-73,2014-01-73,511
439,2014-01-08,506,73,3,-86.0,894.0,2014-01-73,2014-01-73,510
122,2013-03-29,229,290,10,-69.0,894.0,2013-03-290,2013-03-290,225
117,2013-03-24,224,287,10,-69.0,894.0,2013-03-287,2013-03-287,220
118,2013-03-25,225,288,10,-71.0,894.0,2013-03-288,2013-03-288,221
1463,2016-12-09,1544,276,10,-71.0,894.0,2016-12-276,2016-12-276,1576
121,2013-03-28,228,290,10,-71.0,894.0,2013-03-290,2013-03-290,224
391,2013-10-19,428,37,2,-81.0,894.0,2013-10-37,2013-10-37,429
387,2013-10-20,429,38,2,-82.0,895.0,2013-10-38,2013-10-38,430
753,2014-11-15,809,233,8,-70.0,895.0,2014-11-233,2014-11-233,821
438,2014-01-06,505,72,3,-85.0,895.0,2014-01-72,2014-01-72,508
436,2014-01-05,504,72,3,-85.0,895.0,2014-01-72,2014-01-72,507
1041,2015-09-20,1110,43,2,-81.0,895.0,2015-09-43,2015-09-43,1130
819,2015-02-01,885,282,10,-71.0,895.0,2015-02-282,2015-02-282,899
443,2014-01-11,509,74,3,-86.0,895.0,2014-01-74,2014-01-74,513
389,2013-10-22,431,39,2,-83.0,895.0,2013-10-39,2013-10-39,432
825,2015-02-05,889,285,10,-70.0,895.0,2015-02-285,2015-02-285,903
394,2013-10-24,433,40,2,-81.0,895.0,2013-10-40,2013-10-40,434
1404,2016-10-08,1484,237,8,-68.0,895.0,2016-10-237,2016-10-237,1514
1462,2016-12-07,1542,275,10,-73.0,895.0,2016-12-275,2016-12-275,1574
1038,2015-09-18,1108,42,2,-78.0,895.0,2015-09-42,2015-09-42,1128
1039,2015-09-19,1109,43,2,-82.0,895.0,2015-09-43,2015-09-43,1129
1044,2015-09-23,1113,45,2,-79.0,895.0,2015-09-45,2015-09-45,1133
1461,2016-12-06,1541,274,10,-76.0,895.0,2016-12-274,2016-12-274,1573
1043,2015-09-22,1112,44,2,-80.0,895.0,2015-09-44,2015-09-44,1132
116,2013-03-23,223,287,10,-71.0,895.0,2013-03-287,2013-03-287,219
1097,2015-11-17,1166,69,3,-84.0,895.0,2015-11-69,2015-11-69,1188
1045,2015-09-24,1114,45,2,-79.0,896.0,2015-09-45,2015-09-45,1134
390,2013-10-21,430,38,2,-82.0,896.0,2013-10-38,2013-10-38,431
824,2015-02-04,888,284,10,-70.0,896.0,2015-02-284,2015-02-284,902
1453,2016-11-28,1533,269,9,-72.0,896.0,2016-11-269,2016-11-269,1565
1460,2016-12-05,1540,274,10,-72.0,896.0,2016-12-274,2016-12-274,1572
43,2012-12-24,137,231,8,-64.0,896.0,2012-12-231,2012-12-231,130
1459,2016-12-04,1539,273,10,-74.0,896.0,2016-12-273,2016-12-273,1571
1464,2016-12-08,1543,276,10,-74.0,896.0,2016-12-276,2016-12-276,1575
395,2013-10-23,432,39,2,-80.0,896.0,2013-10-39,2013-10-39,433
397,2013-10-26,434,40,2,-80.0,896.0,2013-10-40,2013-10-40,436
396,2013-10-27,435,40,2,-81.0,896.0,2013-10-40,2013-10-40,437
1094,2015-11-14,1163,67,3,-86.0,896.0,2015-11-67,2015-11-67,1185
1042,2015-09-21,1111,44,2,-79.0,896.0,2015-09-44,2015-09-44,1131
1095,2015-11-15,1164,68,3,-86.0,896.0,2015-11-68,2015-11-68,1186
430,2014-01-01,500,70,3,-85.0,897.0,2014-01-70,2014-01-70,503
1047,2015-09-25,1115,46,2,-80.0,897.0,2015-09-46,2015-09-46,1135
822,2015-02-03,887,284,10,-73.0,897.0,2015-02-284,2015-02-284,901
821,2015-01-31,884,282,10,-71.0,897.0,2015-01-282,2015-01-282,898
820,2015-01-30,883,281,10,-74.0,897.0,2015-01-281,2015-01-281,897
751,2014-11-16,810,234,8,-69.0,897.0,2014-11-234,2014-11-234,822
42,2012-12-23,136,230,8,-65.0,897.0,2012-12-230,2012-12-230,129
1093,2015-11-13,1162,67,3,-84.0,897.0,2015-11-67,2015-11-67,1184
1096,2015-11-16,1165,68,3,-84.0,897.0,2015-11-68,2015-11-68,1187
483,2014-01-04,503,71,3,-86.0,897.0,2014-01-71,2014-01-71,506
398,2013-10-28,436,41,2,-81.0,897.0,2013-10-41,2013-10-41,438
435,2014-01-02,501,70,3,-86.0,898.0,2014-01-70,2014-01-70,504
1457,2016-12-03,1538,272,10,-73.0,898.0,2016-12-272,2016-12-272,1570
1454,2016-11-29,1534,270,10,-73.0,898.0,2016-11-270,2016-11-270,1566
437,2014-01-03,502,71,3,-87.0,898.0,2014-01-71,2014-01-71,505
399,2013-10-29,437,41,2,-82.0,898.0,2013-10-41,2013-10-41,439
1092,2015-11-12,1161,66,3,-83.0,898.0,2015-11-66,2015-11-66,1183
1048,2015-09-27,1117,47,2,-79.0,898.0,2015-09-47,2015-09-47,1137
1450,2016-11-23,1528,266,9,-72.0,898.0,2016-11-266,2016-11-266,1560
1090,2015-11-09,1159,66,3,-82.0,898.0,2015-11-66,2015-11-66,1180
1089,2015-11-08,1158,65,3,-82.0,898.0,2015-11-65,2015-11-65,1179
1049,2015-09-28,1118,47,2,-80.0,898.0,2015-09-47,2015-09-47,1138
1046,2015-09-26,1116,46,2,-79.0,898.0,2015-09-46,2015-09-46,1136
817,2015-01-28,881,280,10,-73.0,899.0,2015-01-280,2015-01-280,895
1452,2016-11-25,1530,267,9,-71.0,899.0,2016-11-267,2016-11-267,1562
1050,2015-09-29,1119,48,2,-81.0,899.0,2015-09-48,2015-09-48,1139
45,2012-12-26,139,232,8,-66.0,899.0,2012-12-232,2012-12-232,132
1091,2015-11-10,1160,66,3,-80.0,899.0,2015-11-66,2015-11-66,1181
44,2012-12-25,138,232,8,-65.0,899.0,2012-12-232,2012-12-232,131
400,2013-10-30,438,42,2,-79.0,899.0,2013-10-42,2013-10-42,440
401,2013-10-31,439,42,2,-80.0,899.0,2013-10-42,2013-10-42,441
404,2013-11-01,440,43,2,-80.0,899.0,2013-11-43,2013-11-43,442
432,2013-12-31,499,69,3,-84.0,899.0,2013-12-69,2013-12-69,502
1405,2016-10-09,1485,238,8,-71.0,899.0,2016-10-238,2016-10-238,1515
1448,2016-11-27,1532,268,9,-72.0,900.0,2016-11-268,2016-11-268,1564
1083,2015-11-03,1153,63,3,-82.0,900.0,2015-11-63,2015-11-63,1174
1088,2015-11-04,1154,63,3,-84.0,900.0,2015-11-63,2015-11-63,1175
1084,2015-11-05,1155,64,3,-84.0,900.0,2015-11-64,2015-11-64,1176
1085,2015-11-06,1156,64,3,-84.0,900.0,2015-11-64,2015-11-64,1177
405,2013-11-03,442,44,2,-80.0,900.0,2013-11-44,2013-11-44,444
1087,2015-11-07,1157,65,3,-82.0,900.0,2015-11-65,2015-11-65,1178
1458,2016-12-02,1537,272,10,-74.0,900.0,2016-12-272,2016-12-272,1569
1455,2016-11-30,1535,270,10,-73.0,900.0,2016-11-270,2016-11-270,1567
1447,2016-11-26,1531,268,9,-76.0,900.0,2016-11-268,2016-11-268,1563
1055,2015-10-04,1124,50,2,-80.0,900.0,2015-10-50,2015-10-50,1144
1446,2016-11-21,1526,265,9,-72.0,900.0,2016-11-265,2016-11-265,1558
1449,2016-11-22,1527,265,9,-71.0,900.0,2016-11-265,2016-11-265,1559
754,2014-11-17,811,234,8,-71.0,900.0,2014-11-234,2014-11-234,823
1051,2015-09-30,1120,48,2,-80.0,900.0,2015-09-48,2015-09-48,1140
402,2013-11-02,441,43,2,-81.0,900.0,2013-11-43,2013-11-43,443
1056,2015-10-06,1125,50,2,-79.0,900.0,2015-10-50,2015-10-50,1146
1054,2015-10-03,1123,49,2,-79.0,900.0,2015-10-49,2015-10-49,1143
431,2013-12-27,495,68,3,-86.0,900.0,2013-12-68,2013-12-68,498
1451,2016-11-24,1529,267,9,-73.0,900.0,2016-11-267,2016-11-267,1561
1069,2015-10-16,1135,55,2,-81.0,901.0,2015-10-55,2015-10-55,1156
428,2013-12-28,496,68,3,-85.0,901.0,2013-12-68,2013-12-68,499
1066,2015-10-17,1136,55,2,-82.0,901.0,2015-10-55,2015-10-55,1157
1067,2015-10-19,1138,56,2,-82.0,901.0,2015-10-56,2015-10-56,1159
1070,2015-10-20,1139,57,2,-80.0,901.0,2015-10-57,2015-10-57,1160
1071,2015-10-21,1140,57,2,-81.0,901.0,2015-10-57,2015-10-57,1161
818,2015-01-29,882,280,10,-76.0,901.0,2015-01-280,2015-01-280,896
1074,2015-10-24,1143,58,2,-82.0,901.0,2015-10-58,2015-10-58,1164
424,2013-12-30,498,69,3,-86.0,901.0,2013-12-69,2013-12-69,501
1078,2015-10-28,1147,60,3,-80.0,901.0,2015-10-60,2015-10-60,1168
1080,2015-10-29,1148,61,3,-80.0,901.0,2015-10-61,2015-10-61,1169
1058,2015-10-08,1127,51,2,-80.0,901.0,2015-10-51,2015-10-51,1148
1086,2015-11-02,1152,62,3,-80.0,901.0,2015-11-62,2015-11-62,1173
1053,2015-10-02,1122,49,2,-79.0,901.0,2015-10-49,2015-10-49,1142
1082,2015-11-01,1151,62,3,-82.0,901.0,2015-11-62,2015-11-62,1172
403,2013-11-04,443,44,2,-81.0,901.0,2013-11-44,2013-11-44,445
1406,2016-10-10,1486,239,8,-71.0,901.0,2016-10-239,2016-10-239,1516
1052,2015-10-01,1121,48,2,-81.0,901.0,2015-10-48,2015-10-48,1141
1407,2016-10-11,1487,239,8,-68.0,901.0,2016-10-239,2016-10-239,1517
1068,2015-10-18,1137,56,2,-81.0,901.0,2015-10-56,2015-10-56,1158
425,2013-12-29,497,69,3,-86.0,901.0,2013-12-69,2013-12-69,500
1456,2016-12-01,1536,271,10,-71.0,901.0,2016-12-271,2016-12-271,1568
